Message Id,Time,Sender Name,Reply Id,Message
558687,2020-11-24T08:51:52+00:00,gafmn,,"Пиздец"
558688,2020-11-24T08:51:54+00:00,ysukhorukov,558685,"Вот поддерживаю"
558689,2020-11-24T08:51:59+00:00,gafmn,,"Они там охренели"
558690,2020-11-24T08:51:59+00:00,stupidjava,,"какой смысл учиться теперь лол"
558691,2020-11-24T08:52:03+00:00,BeLuckyDaf,,"Света надо решать их"
558692,2020-11-24T08:52:07+00:00,dmiklashevskaya,,"сказали бы пораньше, можно было не париться"
558693,2020-11-24T08:52:15+00:00,BeLuckyDaf,,"Сделай что-нибудь"
558694,2020-11-24T08:52:16+00:00,gafmn,,""
558695,2020-11-24T08:52:17+00:00,dmiklashevskaya,,"ссоре но это вообще беспредел уже какой-то"
558696,2020-11-24T08:52:17+00:00,gafmn,,"Я орнула с этого"
558697,2020-11-24T08:52:17+00:00,myaksik,,"о это теперь хуй забить можно"
558698,2020-11-24T08:52:25+00:00,dmiklashevskaya,,"капец универ не любит студентов"
558699,2020-11-24T08:52:26+00:00,ysukhorukov,558695,"Гоп стоп"
558700,2020-11-24T08:52:40+00:00,gafmn,558694,"Better academic performance"
558701,2020-11-24T08:52:43+00:00,dmiklashevskaya,,"мало того что бросают всех в корону посещать онлайн\nтеперь и без деняк оставили"
558702,2020-11-24T08:52:45+00:00,fatawesome,,"@SkarletSkay публичное разбирательство в чате уни?"
558703,2020-11-24T08:52:49+00:00,BeLuckyDaf,,"Мы они попутали что-то в формуле?"
558704,2020-11-24T08:53:02+00:00,myaksik,558703,"20 и 30 например"
558705,2020-11-24T08:53:05+00:00,ysukhorukov,558703,"Или вместо 30к написали 20"
558706,2020-11-24T08:53:10+00:00,ysukhorukov,,"Как это было"
558707,2020-11-24T08:53:13+00:00,myaksik,,"а лучше 20 и 50"
558708,2020-11-24T08:53:14+00:00,BeLuckyDaf,,"@SkarletSkay этому городу нужен герой"
558709,2020-11-24T08:53:51+00:00,ysukhorukov,558704,"Именно поэтому кстати в сделках цены цифрами и прописью идут"
558710,2020-11-24T08:53:52+00:00,myaksik,,"я конечно понимаю что у нас гранты и стипа были чтобы универ популярным сначала стал"
558711,2020-11-24T08:54:05+00:00,SkarletSkay,558708,"Нам заранее показали, сказали, будет круто если студенты на разъебут уник"
558712,2020-11-24T08:54:08+00:00,myaksik,,"но за 1 год что ли так популуярно все стало))))"
558713,2020-11-24T08:54:15+00:00,SkarletSkay,,"мы сказали, что тут вообще без шансов"
558714,2020-11-24T08:54:17+00:00,SkarletSkay,,"унику пизда"
558715,2020-11-24T08:54:25+00:00,myaksik,,"так, главный вопрос"
558716,2020-11-24T08:54:28+00:00,myaksik,,"20 - опечатка?"
558717,2020-11-24T08:54:32+00:00,stupidjava,,"раньше у челиков был выбор либо ботать на Ашки все либо работать"
558718,2020-11-24T08:54:32+00:00,SkarletSkay,558711,"ненамного заранее"
558719,2020-11-24T08:54:36+00:00,stupidjava,,"теперь выбора нет"
558720,2020-11-24T08:54:44+00:00,kamilkoduo,,"Пизда универу"
558721,2020-11-24T08:54:45+00:00,gafmn,558719,"На завод?"
558722,2020-11-24T08:54:49+00:00,kamilkoduo,,"Хорошо же жили"
558723,2020-11-24T08:54:51+00:00,kamilkoduo,558721,"Да"
558724,2020-11-24T08:54:54+00:00,kamilkoduo,,"Однозначно"
558725,2020-11-24T08:55:02+00:00,stupidjava,,"сейчас в кфу даже лучше поступать"
558726,2020-11-24T08:55:03+00:00,kamilkoduo,,"Просрали все полимеры"
558727,2020-11-24T08:55:05+00:00,myaksik,,"ребят ищем жава и фронтенд разработчиков"
558728,2020-11-24T08:55:07+00:00,stupidjava,,"с таким раскладом)))"
558729,2020-11-24T08:55:16+00:00,kamilkoduo,,"Пиздец 5 лет жили нормально"
558730,2020-11-24T08:55:19+00:00,kamilkoduo,,"И все пизда"
558731,2020-11-24T08:55:22+00:00,stupidjava,,"а там гранта хотя бы нет"
558732,2020-11-24T08:55:27+00:00,stupidjava,,"свободный человек"
558733,2020-11-24T08:55:34+00:00,BeLuckyDaf,558729,"Мы свалим хотя бы скоро"
558734,2020-11-24T08:55:36+00:00,kamilkoduo,,"Где мой грант сука"
558735,2020-11-24T08:55:37+00:00,myaksik,,"ну нам вообще бомбить нечего"
558736,2020-11-24T08:55:41+00:00,kamilkoduo,,"Дайте мне мои 5 млн"
558737,2020-11-24T08:55:43+00:00,myaksik,,"полгода осталось)))"
558738,2020-11-24T08:55:44+00:00,BeLuckyDaf,,"А остальным и дальше корячиться"
558739,2020-11-24T08:55:49+00:00,kamilkoduo,,"Я сам из них оплачу что надо"
558740,2020-11-24T08:56:14+00:00,PRYRAN,558702,"можно плез ссылку на чатик"
558741,2020-11-24T08:56:18+00:00,PRYRAN,,"не хочу пропустить срач"
558742,2020-11-24T08:56:18+00:00,BeLuckyDaf,558739,"Хуй тебе)) ижь чего захотел"
558743,2020-11-24T08:56:25+00:00,kamilkoduo,,"Че они всех наебали"
558744,2020-11-24T08:56:31+00:00,gafmn,558735,"Ну так, тебе полгода могут денежку повыплачивать. Это лишним не будет"
558745,2020-11-24T08:56:34+00:00,kamilkoduo,,"Там гранты меньше стали или что"
558746,2020-11-24T08:56:37+00:00,fatawesome,558714,"почему?"
558747,2020-11-24T08:56:44+00:00,myaksik,558746,"бунд"
558748,2020-11-24T08:56:44+00:00,stupidjava,,"а смысл идти сюда"
558749,2020-11-24T08:56:55+00:00,stupidjava,,"если тут стипа как в обычных униках"
558750,2020-11-24T08:56:56+00:00,mmmsalo,558727,"сразу деньги пиши)00"
558751,2020-11-24T08:57:02+00:00,stupidjava,,"и + грант"
558752,2020-11-24T08:57:06+00:00,stupidjava,,"и жопа мира"
558753,2020-11-24T08:57:14+00:00,fatawesome,558747,"я думал “пизда” в плане “закроется скоро”"
558754,2020-11-24T08:57:25+00:00,myaksik,558750,"у нас задачи интересные)))"
558755,2020-11-24T08:57:38+00:00,mmmsalo,,"такого мне хватает)00 легаси интеерсное люблю"
558756,2020-11-24T08:57:39+00:00,stupidjava,558753,"ну если стипа рил 20к то щас корпуса подгорят"
558757,2020-11-24T08:57:53+00:00,myaksik,558755,"а у нас своё новое легаси писать надо"
558758,2020-11-24T08:57:55+00:00,BananaAndBread,558754,"Кык"
558759,2020-11-24T08:58:02+00:00,fatawesome,,"хули наши студенты делать будут? в чатах поноют?\nпосле поправок в пикете одна Саша Литвинова стояла, остальные только в суперинно ныли"
558760,2020-11-24T08:58:05+00:00,simplearink,,"Самое интересное, что если отчисляться, то потребуют (у меня) 36*6)))))"
558761,2020-11-24T08:58:32+00:00,stupidjava,558760,"))))"
558762,2020-11-24T08:58:38+00:00,mmmsalo,558757,"я такое готов на парт-тайме за бесплатно делать"
558763,2020-11-24T08:58:45+00:00,simplearink,558762,"Схахахаххаха"
558764,2020-11-24T08:58:45+00:00,mmmsalo,,"если вам норм говнокодище"
558765,2020-11-24T08:58:56+00:00,mmmsalo,,"я готов расслабляться за бесплатно"
558766,2020-11-24T08:58:57+00:00,stupidjava,,"вот щас кек будет если очепятка"
558767,2020-11-24T08:58:58+00:00,simplearink,558727,"Бля ухожу в фронтенд"
558768,2020-11-24T08:59:01+00:00,mmmsalo,,"вечерами под пиво"
558769,2020-11-24T08:59:04+00:00,akhmetbekali,558760,"Почему?"
558770,2020-11-24T08:59:05+00:00,akhmetbekali,,"20*6 же"
558771,2020-11-24T08:59:15+00:00,stupidjava,558770,"так за прошлый же сем"
558772,2020-11-24T08:59:22+00:00,stupidjava,,"в этом у нее 36"
558773,2020-11-24T08:59:23+00:00,fatawesome,558767,"слыш бля"
558774,2020-11-24T08:59:24+00:00,fatawesome,,")"
558775,2020-11-24T08:59:42+00:00,BananaAndBread,558773,"Скоро будет бухальная компанелла фронтендщиков"
558776,2020-11-24T08:59:49+00:00,ysukhorukov,558767,"Ухожу на фулл ставку в лабу"
558777,2020-11-24T09:00:01+00:00,fatawesome,558775,"Не, нам Арина на другой позиции нужна 😄"
558778,2020-11-24T09:00:05+00:00,Picroc,558771,"Блин а было б круто 3*6 вернуть)"
558779,2020-11-24T09:00:10+00:00,akhmetbekali,,"Зато олимпиадникам по 50к))"
558780,2020-11-24T09:00:15+00:00,stupidjava,558778,"ахахахха"
558781,2020-11-24T09:00:26+00:00,stupidjava,,"на чай тупо"
558782,2020-11-24T09:00:27+00:00,myaksik,558727,"https://kazan.hh.ru/employer/3590333\n\nна правах рекламы"
558783,2020-11-24T09:00:32+00:00,batanony,,"just checking, GPA is max 4, right?"
558784,2020-11-24T09:00:46+00:00,simplearink,558783,"5"
558785,2020-11-24T09:00:47+00:00,danilkabirov,558783,"5 maybe?"
558786,2020-11-24T09:00:52+00:00,simplearink,,"Like in Russian system"
558787,2020-11-24T09:01:01+00:00,batanony,,"Cool. Thanks! 👌🏻👌🏻"
558788,2020-11-24T09:01:12+00:00,jenamax,,"Может это просто опечатка? Изначально же 30к анонсировали"
558789,2020-11-24T09:01:12+00:00,simplearink,558773,"Ну ладно, остаюсь"
558790,2020-11-24T09:01:14+00:00,fatawesome,558782,"вилка есть?"
558791,2020-11-24T09:01:19+00:00,fatawesome,558789,"❤️"
558792,2020-11-24T09:01:22+00:00,udntwnme,558782,"Актуально кстати"
558793,2020-11-24T09:01:23+00:00,jenamax,558790,"Только ложка"
558794,2020-11-24T09:01:27+00:00,udntwnme,,"Сейчас всем деньги нужны"
558795,2020-11-24T09:01:30+00:00,stupidjava,,"а есть у кого договор"
558796,2020-11-24T09:01:34+00:00,stupidjava,,"может перечитаем"
558797,2020-11-24T09:01:49+00:00,stupidjava,,"потому что это херня какая-то"
558798,2020-11-24T09:01:56+00:00,jenamax,558795,"Вроде смотрели на этот счет. Они могут менять размер стипы"
558799,2020-11-24T09:01:59+00:00,dmiklashevskaya,,"в договоре было зафиксированно?"
558800,2020-11-24T09:02:15+00:00,stupidjava,,"да я сам хз перечитать интресно"
558801,2020-11-24T09:02:20+00:00,MuLlaLla,,"я мега оптимист если думаю что на нас правило не распространяется новое?"
558802,2020-11-24T09:02:27+00:00,stupidjava,558801,"да"
558803,2020-11-24T09:02:43+00:00,myaksik,558790,"да"
558804,2020-11-24T09:02:48+00:00,akhmetbekali,,"пиздец, 4к за все Сшки"
558805,2020-11-24T09:02:49+00:00,PRYRAN,558801,"300к/наносек не хватает?)))"
